product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_return_rate_percent,predicted_defect_probability_percent
China,129.43096439362682,19.0,4001.0,3.130027048658839,3.0,4.028163296712436,981.0,27.0,59.84365835727372,33.32234362580911
Vietnam,409.45870856393793,31.0,1222.0,4.025962856595395,2.0,3.8103243047887343,291.0,58.0,38.251332329009166,27.35519882986064
Vietnam,62.0844816448243,30.0,3814.0,2.6563683903855893,4.0,1.35662626196109,596.0,69.0,71.60040359154836,57.07840225742967
India,248.80364173053152,32.0,3329.0,2.315171504510358,1.0,2.2299676303577067,986.0,67.0,81.96173423727403,48.83884039523317
Germany,320.8546571535714,35.0,4701.0,2.139779720769918,2.0,1.1088165577456246,1215.0,10.0,84.74336933463944,84.84091091541632
China,60.80334228180432,17.0,4482.0,4.6703103318594525,5.0,0.991279233949513,681.0,50.0,57.64480957494315,25.127089476343954
India,264.60747678144963,36.0,2430.0,4.762500916212609,4.0,4.692339539467418,577.0,72.0,44.63154495216216,0.0
China,292.98543107709713,32.0,4253.0,3.318908691265803,3.0,3.4907504118611246,1349.0,4.0,61.93614320667142,32.22879539587766
India,373.8230696486088,32.0,2148.0,4.523025425020823,2.0,4.529514192108965,1092.0,84.0,43.15928669019596,11.861355264993108
Vietnam,125.0696640822911,4.0,476.0,4.950791878819297,4.0,3.0809469536113037,743.0,14.0,26.57205604904374,3.7835689521718647
Mexico,153.73047661247156,17.0,3746.0,3.2631513807847994,2.0,1.6574923863933464,1401.0,77.0,59.65176273702624,45.459799996026014
India,289.0653618501864,8.0,3301.0,2.190950723548611,4.0,1.6726686494055707,1421.0,52.0,70.84329085369394,53.51734559535585
China,491.7319408909909,41.0,228.0,2.3441681186848973,3.0,1.595932350541296,185.0,16.0,79.5507708694839,72.49055140567938
China,116.57165958185607,30.0,4689.0,3.449405374530781,2.0,1.9205321748910988,37.0,14.0,65.87358158309377,45.264723636541994
Germany,493.0928752904974,6.0,1511.0,2.5243775851712975,5.0,1.422375507971816,270.0,31.0,60.15059683635856,63.66345713751437
Vietnam,360.0278411966958,14.0,2613.0,3.039701400686711,3.0,1.132291082748056,1314.0,3.0,62.40194457703555,51.43990505520088
China,414.78021411871134,45.0,3184.0,1.9188523049582686,4.0,4.546553480690839,1385.0,32.0,66.40086428732592,45.22557261505666
USA,53.92422143580622,3.0,4645.0,4.974538172615702,5.0,3.083611160571766,848.0,72.0,37.62047062281301,10.778517873844454
Mexico,157.20589184100982,45.0,2433.0,1.7678821966940372,2.0,1.4880471878345665,858.0,0.0,100.0,69.04398682550675
IndDa,38.29077702898071,38.0,4115.0,4.6560974345198956,5.0,3.0759251430300902,127.0,97.0,56.56262293426639,2.237238186551835
Germany,192.05802755155585,7.0,2511.0,4.475645962471081,3.0,1.611371985029875,106.0,78.0,50.269592176862346,32.31919678154182
Mexico,490.8319333608254,23.0,2764.0,4.241567944600407,2.0,3.573923904020103,831.0,76.0,52.195956477571414,13.720764068951889
Vietnam,61.583800481105854,7.0,4301.0,4.7481998258570774,2.0,4.485337138804777,1411.0,36.0,16.188764968828206,0.0
Germany,285.56266336188776,59.0,397.0,4.2229083077294085,5.0,1.2374830027496078,1346.0,22.0,76.44871364976264,36.031600763747896
India,12.974605178768037,4.0,4601.0,2.4101294034589866,2.0,2.9807457188181434,1163.0,31.0,54.32371707110495,42.11025462929833
India,359.2145798615907,22.0,4361.0,1.678295136391435,3.0,2.162300143847417,981.0,77.0,79.59970648404816,64.64708153262204
USA,106.62441926230012,42.0,2013.0,3.015207393722505,5.0,4.213757213003454,949.0,43.0,68.07898671631668,30.468196221248355
Vietnam,73.49642319113383,54.0,1222.0,1.0218196686827206,1.0,0.7170380821535238,77.0,55.0,100.0,90.4747833130548
Germany,175.13872795878595,33.0,1336.0,4.795661373746606,5.0,3.6298393469930867,654.0,39.0,42.19403333739567,7.683732125727221
Germany,387.81170599010096,14.0,2618.0,4.424655630861117,1.0,3.402408445360233,152.0,70.0,40.097547259633515,20.705836466432324
China,62.240412292493296,50.0,1403.0,4.28425009419991,2.0,4.010700226698376,426.0,61.0,44.99183098095031,11.281320146000745
USA,122.62110794136073,58.0,1143.0,2.429227717680807,1.0,2.9821127701149677,1306.0,87.0,83.6529940996117,54.250510578279496
USA,14.147566592481674,49.0,537.0,1.459278015968064,4.0,2.5028552273536713,807.0,38.0,96.53844556386333,66.42118759668543
Germany,484.5232827208528,46.0,450.0,3.844470108690434,4.0,1.6447032771328134,491.0,53.0,62.72043646308404,43.0261987851356
Germany,300.1513439945433,18.0,1418.0,3.592523465241564,5.0,4.453240260703785,904.0,86.0,36.217686997200374,13.721109796125774
Mexico,362.75082182850275,24.0,2933.0,4.293074191798947,4.0,4.521419112054587,385.0,37.0,44.064030296040826,4.065057699552947
Mexico,329.1777538664471,38.0,2489.0,3.0377779560684406,4.0,2.7390340925972922,903.0,98.0,70.60010144885402,44.81168584280052
Mexico,80.73863384614044,3.0,3201.0,1.6054953855940175,1.0,4.578999413964518,823.0,77.0,60.806985652570845,43.570700315905555
USA,301.5205701070571,45.0,1258.0,4.271008404530556,2.0,0.6813180837916464,803.0,62.0,85.09175808209241,48.19166903234773
China,74.39364161921843,7.0,3523.0,3.809188058913191,1.0,4.291680303563981,733.0,69.0,38.10546003993176,16.29489881832918
India,206.6058624419327,28.0,3120.0,4.831791682619284,5.0,4.125695880450319,1233.0,41.0,37.614965593500486,1.0032358406859276
Mexico,288.7919366033936,54.0,404.0,1.3590985873446262,5.0,4.194407229958689,1362.0,43.0,88.81112076834975,51.2463854927595
Ahina,283.8517459100564,41.0,1522.0,3.347096494576747,2.0,3.407846302961547,788.0,7.0,75.47321612846238,36.66072312539184
Vietnam,68.34597873154307,12.0,2946.0,3.5459167765290003,3.0,3.0540182833731566,524.0,80.0,44.593391289744076,34.35887808053852
Mexico,26.87362512679587,37.0,1139.0,4.999591675711834,3.0,4.250076054086465,247.0,6.0,38.91935694786434,0.0
India,401.13481379816875,35.0,4446.0,4.329821856107921,4.0,3.9590365077017573,137.0,42.0,41.690861078506025,15.116830361768196
Vietnam,365.7019941280426,36.0,670.0,2.2502421121992633,1.0,4.716627043004313,523.0,18.0,69.93080523806975,51.58380829129214
Vietnam,50.09126323672165,41.0,1661.0,2.891172799109773,2.0,4.1931982984787135,650.0,22.0,55.91808227548047,32.105998949237254
India,72.4336042127612,55.0,384.0,2.43002054203007,4.0,1.9906071754950663,964.0,29.0,85.97234085997563,58.77119528924564
Mexico,447.36605043091396,44.0,1622.0,4.671408342772613,5.0,1.1807898556717942,1422.0,68.0,67.31388858910063,35.11554762402603
USA,386.87316179467217,50.0,4943.0,3.0964950803088103,5.0,1.2154013421760272,995.0,33.0,96.06737510906407,54.797764936964974
India,498.11854514617033,42.0,4298.0,4.607180899311571,2.0,4.356602664102594,1322.0,11.0,49.01418700338933,9.98540847305898
India,134.45385011046062,59.0,4131.0,2.447772141575451,3.0,3.81904522527138,579.0,39.0,90.33191625936321,39.65182071342826
India,249.0234645457193,30.0,3919.0,1.7190205097802367,5.0,4.935389854124783,507.0,45.0,62.45842960693232,38.71486689334573
Vietnam,125.86519227055429,18.0,698.0,3.1660733605199605,4.0,4.524188573742843,206.0,87.0,47.32688339698008,23.12460377232142
China,315.1720678538818,36.0,4668.0,4.948574735017872,5.0,4.664258596069869,1124.0,7.0,36.8140390163406,0.0
USA,66.5529771547458,24.0,2379.0,3.513906412819473,3.0,3.5699919083591807,550.0,33.0,48.06140020694821,28.242456752290465
Mexico,72.34915464408621,36.0,1757.0,1.2200862417626936,2.0,1.801856051746617,1180.0,92.0,99.49653580933479,79.102762463731
Mexico,45.22506678851009,0.0,118.0,1.1350402473291683,4.0,2.6587287741983383,808.0,83.0,71.15478343035838,68.89952536519091
China,349.8571803094418,20.0,3813.0,2.7186222752309464,3.0,0.6425712422798597,520.0,91.0,74.07161699327864,68.62210438902135
India,252.0955629422713,40.0,1223.0,1.1493623484765898,2.0,3.3857001725214513,517.0,27.0,96.20169534382983,69.6973171608972
USA,312.6882960137687,38.0,39.0,1.4182503113926477,5.0,1.5484444687422627,306.0,29.0,100.0,77.15429653413322
Mexico,440.8575128287859,40.0,2894.0,4.013775900788177,5.0,4.656800629472451,1403.0,9.0,50.685390994056924,8.518855258807521
Germany,372.7609575301257,25.0,1613.0,4.033051757919305,4.0,2.046876732390733,304.0,97.0,57.86784501644012,36.39239047543328
Mexico,236.24422990167858,41.0,1481.0,1.738787162245282,5.0,2.6697759598009188,967.0,75.0,92.80245085738403,68.19565297805133
India,492.33443431317096,52.0,3802.0,4.404438193700845,3.0,2.4611565761379746,323.0,77.0,62.58657700289446,27.65703154573959
Germany,233.56548955956688,2.0,3239.0,1.7022899315457978,2.0,2.621389188487446,1076.0,12.0,73.24619667726547,60.63761337083335
China,65.10082988443126,49.0,4340.0,4.0569747997845464,1.0,4.606565322165121,498.0,72.0,49.22931762690874,7.828440215902934
USA,496.40082615383085,40.0,169.0,3.4096584399620316,1.0,2.8501608083094414,369.0,59.0,74.15513913571553,37.60108048997929
China,21.182157707275177,4.0,1895.0,4.425937015091241,2.0,3.4399495374616387,88.0,90.0,37.254118291831915,6.86202487711999
China,279.44294414899855,42.0,2941.0,4.013600422093144,2.0,3.764111288763532,,89.0,60.063148923145725,17.453313489421674
USA,161.45678946285753,28.0,482.0,1.0013243840782002,4.0,4.041418796417503,1364.0,48.0,78.81666088553172,60.5812022625986
USA,256.7405539983225,32.0,4515.0,1.242967056739868,1.0,1.1685299496440618,49.0,78.0,100.0,86.64437726339047
Mexico,283.76934677131555,1.0,4746.0,1.1286949196184985,3.0,0.7141909019353923,442.0,54.0,95.34110610681093,80.49081559341413
Mexico,127.64698917645892,17.0,4130.0,4.334130680736584,3.0,2.0091854113329006,923.0,51.0,40.94265203202416,26.372244887086442
USA,282.8607903112583,59.0,292.0,3.3837297230291807,5.0,0.9320521493284999,122.0,69.0,85.81343231059178,54.2311794048368
Germany,380.4699448827134,51.0,139.0,4.872007058177639,1.0,3.796342372399002,1145.0,29.0,47.069510351868125,0.0
Vietnam,140.58982024955918,13.0,1457.0,2.553951478423945,4.0,4.350922721325796,651.0,71.0,54.78997402145023,34.83636491116979
Mexico,197.87880532381448,53.0,3992.0,1.7154544112154375,1.0,3.159571245690354,228.0,29.0,90.24641473747079,52.14055373232991
Vietnam,141.43891965038839,39.0,3035.0,2.3601502766856166,1.0,2.039982241623511,173.0,40.0,90.67700083035045,56.41165417114619
Germany,412.0742681842192,29.0,830.0,2.0827797043168323,5.0,1.8561214969255244,1398.0,8.0,81.29544819261035,64.43692987479527
USA,365.24130701270235,28.0,2422.0,4.394226909338808,4.0,2.821929565441246,770.0,49.0,58.22315386768007,23.333559808334407
Germany,436.8862542370196,28.0,3691.0,2.0640166195455016,4.0,4.439778425888749,275.0,58.0,64.75658330373675,39.67870386631482
Mexico,93.32444752181304,18.0,503.0,1.5337182253400994,1.0,1.1979324034501244,1131.0,74.0,90.99440233695181,69.51869281816992
China,46.05402269827826,45.0,2513.0,2.331978798881753,5.0,4.089572788369119,1027.0,40.0,80.4611451214081,34.19570075483103
USA,68.49791689074993,25.0,3337.0,4.190927235988843,1.0,1.5151581651856634,152.0,31.0,67.51283767072461,31.758467532520402
India,88.89898308387583,45.0,102.0,2.602756511806887,2.0,1.4920903884865666,389.0,12.0,82.39350755986698,51.78922972446969
Vietnam,271.21050373065316,57.0,4804.0,3.46060610159665,4.0,1.3376915076255467,496.0,3.0,82.81837907485122,49.893879551337974
Germany,485.7469144777548,53.0,1846.0,1.8219007045371312,3.0,1.1779675093602566,55.0,27.0,100.0,77.20473870135703
USA,185.0453541422232,51.0,1931.0,1.3014551940012766,1.0,0.8518967762934799,788.0,44.0,100.0,
Germany,479.6690519865005,39.0,4396.0,1.9360894858372206,1.0,4.5001544968117475,987.0,15.0,66.4036434838178,39.41074996516793
USA,28.718389544698063,8.0,3752.0,4.2792845110240485,4.0,0.9881257645423693,408.0,6.0,50.0321528179713,40.1439330334437
Mexico,464.1673793791826,56.0,3423.0,3.7520931553114405,3.0,1.5628040415127518,1217.0,64.0,80.80887971256116,45.883194394754035
Mexico,98.76477757943587,45.0,4573.0,1.3286446012648718,2.0,4.023466607677467,1278.0,95.0,87.65650107661011,64.65691158296431
Mexico,457.1127430024809,43.0,4574.0,1.8589595824394145,2.0,0.8883116109943588,744.0,28.0,100.0,72.6890900289736
Germany,37.55144075657597,12.0,3225.0,1.926164251069971,3.0,1.351343505758012,507.0,92.0,78.25522881747459,58.14632548127872
India,474.627529272566,37.0,2095.0,2.1272622008852373,2.0,1.534162877574733,627.0,14.0,96.81028210346403,69.8927039496456
Mexico,108.39114951624181,30.0,1848.0,3.63975570176803,2.0,3.42586360540045,683.0,29.0,50.50658385239264,24.172997141819387
USA,158.32988943584874,13.0,1092.0,1.660305518869225,5.0,3.8841405839311953,153.0,8.0,77.15562313506588,47.069720970959814
Mexico,250.56174861044948,30.0,1197.0,1.4723662614226285,4.0,3.5493309471586563,50.0,33.0,93.93323003663775,56.56833003918661
China,196.55323180538286,14.0,2600.0,3.0495482320453076,2.0,2.7928406046208005,1389.0,38.0,57.01116454647603,50.17347123938316
Mexico,337.08870493894347,33.0,106.0,2.3080262311993867,3.0,4.983142220056349,1294.0,26.0,56.88048393880698,43.60168474512797
Germany,487.6558059525379,49.0,2827.0,1.888016391660316,5.0,3.661168695145389,582.0,38.0,78.6141016863689,58.284243336372825
India,307.1489804944209,9.0,2318.0,1.696371543718127,1.0,1.7371258855453477,191.0,65.0,71.47145949195416,70.97091509490144
China,363.52785062390916,56.0,212.0,2.0447188640899574,4.0,4.360526021099206,60.0,89.0,80.60862966456601,42.800982954368685
Germany,53.12257264979373,20.0,356.0,1.153891305047034,5.0,2.924310474590965,1377.0,11.0,93.38855915201134,69.5648898940367
Germany,317.6280902443026,38.0,4816.0,2.248285001738013,2.0,4.226392991670108,469.0,49.0,70.90454247930553,42.17162304613347
Germany,232.38639075274244,53.0,2038.0,2.5329420268414014,2.0,0.5308770931692259,198.0,28.0,94.66114903075797,70.9175270208007
USA,444.0333553806179,24.0,925.0,1.9029187557279976,3.0,3.9200509389788456,1425.0,68.0,73.66108363816217,56.62389482818486
Germany,200.22343882511996,36.0,1179.0,3.5810476616749853,1.0,3.2138477753962147,1099.0,70.0,62.70015919604026,20.5841869802224
USA,342.9325305844604,39.0,4904.0,4.4352718534624795,3.0,3.836658564697934,1213.0,32.0,45.637074186263106,22.21642420013264
Germany,121.79532684694875,19.0,1920.0,3.955334091677151,2.0,3.740740771466186,772.0,73.0,43.16293305659513,18.684900134686174
Vietnam,137.09254142685603,44.0,1086.0,1.7942549865217043,1.0,1.142634336265671,1189.0,45.0,100.0,65.0961563717213
China,194.29999115191407,6.0,3490.0,1.5226749220243492,2.0,4.178366201327432,870.0,94.0,67.73111538128542,54.77984682818195
Vietnam,158.99113337818633,56.0,3503.0,4.697504778730751,3.0,0.5997121902069485,522.0,38.0,69.76804656136217,32.26729195575823
Germany,134.40063130113668,17.0,2538.0,2.8176438869799902,4.0,2.5511186732390425,1376.0,68.0,72.50285009749423,33.56946867761976
China,34.337665891396554,40.0,147.0,4.456532497932297,3.0,1.6485319395116276,957.0,15.0,69.22877083739843,22.835072161560593
China,420.0057025587049,43.0,1868.0,3.6068599185996533,5.0,3.136524871665787,384.0,50.0,67.5649300195864,37.80641334039513
India,41.507750136729314,55.0,2526.0,3.920788022316822,4.0,3.837929654991467,1238.0,11.0,56.842690495178125,19.148242563671168
Vietnam,444.8091026454541,25.0,2213.0,1.7794158350525535,4.0,4.619002676454884,334.0,69.0,55.755346871609305,56.718515152049505
India,71.47804064334953,16.0,2070.0,4.1723517041684826,4.0,0.8717961227890074,1432.0,91.0,44.207395710297696,25.439765579768775
China,41.978251160702925,41.0,907.0,2.6131515555261595,3.0,3.1179515944868643,165.0,14.0,79.14200088323818,40.30271085253771
USA,285.87233435054156,6.0,3333.0,2.47877607457508,4.0,2.098055785542149,1302.0,13.0,69.45570427714603,62.72560658397626
China,256.1964783616137,27.0,4614.0,3.464026049390467,1.0,1.6415245667467682,18.0,69.0,74.7431187603056,41.70408443978827
India,250.7049387276237,20.0,2317.0,2.1077560442832737,5.0,0.8690385961565671,1345.0,55.0,76.35644689999893,63.845899553778665
Vietnam,291.5071204756849,36.0,4111.0,2.078743865346362,3.0,1.5268255302086433,948.0,54.0,85.41979377116233,55.608483650125436
Germany,150.6577369983863,22.0,3821.0,1.313833952768117,3.0,2.579545374748456,1275.0,90.0,80.60973393996467,63.25837039891383
Germany,334.8451439805095,46.0,3345.0,2.5852228738723775,3.0,0.5249919430840255,111.0,50.0,94.75245988835464,68.67241280626463
Vietnam,256.1770876565198,47.0,220.0,3.4405258262950684,1.0,3.137443004321488,1078.0,37.0,72.49637225161963,17.705749775280495
Germany,174.02429880908937,58.0,3352.0,2.0562063054034634,2.0,0.9698543857799238,1109.0,42.0,100.0,67.57715136638832
Germany,414.9853268205568,47.0,2610.0,4.5794368093628535,1.0,3.088453201026862,850.0,79.0,56.06835602893938,13.870257663538867
India,366.58333720008795,9.0,4913.0,4.90116186726528,2.0,2.1978563581817414,1177.0,98.0,20.77545385558326,20.70044654917909
Vietnam,202.86906755286478,45.0,3732.0,1.581905191200279,4.0,3.9837787459605924,1402.0,30.0,87.56510911603468,51.47121922846158
Mexico,425.33271476214765,51.0,574.0,3.100833204982489,1.0,2.473286445741614,1373.0,43.0,78.97106787249982,54.07583716035783
USA,460.92654255476936,16.0,2586.0,2.2070480323558943,4.0,4.744616021540139,475.0,15.0,62.845586768064805,40.57731930459226
USA,273.0644708713376,37.0,4249.0,2.5741845988325736,4.0,1.9672798857587281,692.0,39.0,85.64452348377353,48.26042712943964
Germany,115.32670057689118,0.0,1298.0,2.7737053526880393,3.0,2.9436704767286512,450.0,20.0,39.10292530268108,51.57750502110029
USA,458.73815670802355,10.0,3296.0,2.802953445695202,4.0,3.794195747832676,1238.0,12.0,54.65468807448546,40.99872739667073
Vietnam,102.84501384680344,32.0,57.0,2.5099153302255535,4.0,1.4839872376232246,1321.0,98.0,69.36229122343732,51.70868187788278
Vietnam,33.727380944461885,30.0,4858.0,2.4282133371037546,4.0,0.5743071534862635,658.0,95.0,100.0,72.0906826290122
China,170.46863434783413,43.0,2287.0,1.3083782898422966,1.0,4.03327274724384,711.0,95.0,79.45010861636956,65.21194108568316
China,366.2135087859095,23.0,1523.0,2.5537596573176495,5.0,1.8194034863302142,399.0,61.0,80.2132286470862,60.13016938719033
USA,462.4043023132392,19.0,2446.0,4.953974612414554,4.0,1.2184465140121106,500.0,85.0,48.484778390990904,27.24401293831075
Mexico,322.2699669390756,46.0,4076.0,2.833809348587738,5.0,3.1666341117540764,673.0,80.0,78.78163079108229,39.517515086528626
China,476.4008880136634,4.0,4545.0,2.480859050428021,4.0,2.1785282753846644,602.0,80.0,57.56073880849322,55.92942584864548
China,55.261711245189346,41.0,3280.0,4.044824927032982,5.0,1.6948151332361254,548.0,35.0,67.51375379618457,42.158729456218
Vietnam,39.769327498129826,25.0,2478.0,4.560710025862976,1.0,3.681493634155448,410.0,44.0,47.84870771759556,7.841380959875422
Mexico,306.05405586439537,48.0,2093.0,3.649626986979796,3.0,4.8550931623167015,245.0,73.0,52.91370535297049,15.213180184307458
Germany,483.39699802144986,41.0,2031.0,2.4406340945453184,2.0,2.8709739462618415,337.0,44.0,75.03012909794745,55.45369681257588
USA,256.3334413878148,6.0,1738.0,2.6161765026607595,5.0,3.993531035220557,661.0,27.0,52.593414526173504,34.53229023819391
China,35.242460710259515,26.0,1094.0,2.674055923725596,5.0,4.2874821234051135,659.0,15.0,67.8924652928554,36.27881995851444
Mexico,118.39714147795353,17.0,4663.0,1.413225438605215,4.0,2.6782667864538476,1189.0,73.0,84.49286898946377,69.38357052228301
Mexico,129.94852414372764,37.0,2179.0,3.1489591113615525,4.0,2.7772863684776428,345.0,18.0,74.1295373028439,39.094306152705705
